idContract,branch,client,workerName,idWorker,startDate,endDate,endDateActual,weeklyHours,internalSales,hourlyCost,hourlyPrice,SnapshotDate
"14077","Sud3","Client85","Paolo Bianchi","118","2022-11-11","2023-09-23","2022-11-12","1","SalesElena","20","26","2024-01-01"
"14078","Nord1","Client75","Matteo Marino","397","2022-06-20","2023-02-05","2023-02-05","34","SalesAnna","29","37","2024-01-01"
"14079","Nord1","Client83","Marco Verdi","331","2020-01-09","2020-09-21","2020-09-21","34","SalesPaolo","21","28","2024-01-01"
"14080","Sud2","Client72","Matteo Rossi","283","2022-02-15","2022-05-13","2022-05-13","10","SalesGiulia","23","30","2024-01-01"
"14081","Nord2","Client94","Matteo Verdi","257","2022-01-31","2022-08-10","2022-08-10","40","SalesGiulia","24","32","2024-01-01"
"14082","Sud2","Client56","Sara Romano","365","2022-04-12","2023-02-18","2023-02-18","40","SalesMarco","24","33","2024-01-01"
"14083","Sud2","Client49","Luca Colombo","129","2023-06-27","2023-12-13","2023-11-30","34","SalesMarco","23","24","2024-01-01"
"14084","Sud3","Client23","Anna Rossi","331","2021-07-01","2022-01-02","2022-01-02","15","SalesElena","18","27","2024-01-01"
"14085","Sud2","Client27","Giulia Verdi","494","2022-08-26","2022-12-14","2022-12-14","34","SalesMarco","22","31","2024-01-01"
"14086","Sud1","Client31","Marco Bianchi","460","2023-12-23","","","34","SalesLuigi","26","32","2024-01-01"
"14087","Sud3","Client75","Luca Esposito","408","2023-09-01","2024-04-12","2024-04-12","40","SalesElena","15","17","2024-01-01"
"14088","Sud1","Client13","Paolo Romano","103","2023-06-26","2024-02-09","2024-02-09","34","SalesElena","25","23","2024-01-01"
"14089","Sud1","Client16","Sara Russo","112","2021-03-10","2022-01-10","2022-01-10","10","SalesElena","20","27","2024-01-01"
"14090","Nord2","Client9","Francesca Verdi","142","2020-05-12","2020-08-04","2020-08-04","15","SalesGiulia","21","23","2024-01-01"
"14091","Sud3","Client91","Paolo Verdi","369","2023-01-18","2023-03-27","2023-03-27","15","SalesMario","24","31","2024-01-01"
"14092","Nord3","Client62","Elena Rossi","358","2021-11-26","2022-10-20","2022-10-20","26","SalesMario","24","27","2024-01-01"
"14093","Sud3","Client36","Francesca Colombo","195","2021-03-04","2021-07-19","2021-07-19","26","SalesMario","21","25","2024-01-01"
"14094","Sud3","Client29","Elena Romano","279","2020-08-30","2021-06-08","2021-05-30","2","SalesMario","24","27","2024-01-01"
"14095","Nord2","Client34","Matteo Verdi","204","2022-06-02","2023-02-23","2023-02-23","2","SalesMarco","26","28","2024-01-01"
"14096","Nord1","Client70","Sara Verdi","236","2022-11-05","","","26","SalesPaolo","28","35","2024-01-01"
"14097","Nord1","Client91","Elena Esposito","329","2020-04-13","2020-10-31","2020-07-10","34","SalesAnna","27","28","2024-01-01"
"14098","Sud2","Client70","Matteo Russo","297","2022-12-20","2023-05-04","2023-05-04","2","SalesGiulia","20","26","2024-01-01"
"14099","Nord2","Client23","Paolo Bianchi","442","2022-06-30","2023-05-04","2023-05-04","34","SalesGiulia","19","25","2024-01-01"
"14100","Sud2","Client77","Marco Marino","352","2022-05-06","2023-05-03","2023-05-03","1","SalesGiulia","19","27","2024-01-01"
"14101","Sud1","Client64","Marco Ricci","165","2020-04-13","2021-03-19","2021-03-19","40","SalesElena","17","15","2024-01-01"
"14102","Nord3","Client25","Sara Russo","437","2020-11-10","2021-11-05","2021-11-05","2","SalesMario","26","29","2024-01-01"
"14103","Nord3","Client33","Davide Ferrari","264","2023-06-12","2024-05-02","2024-05-02","1","SalesLuca","29","34","2024-01-01"
"14104","Sud1","Client33","Anna Rossi","390","2022-12-13","2023-01-28","2023-01-28","34","SalesLuigi","19","18","2024-01-01"
"14105","Sud1","Client60","Anna Verdi","451","2023-04-09","2023-11-15","2023-11-15","2","SalesElena","17","18","2024-01-01"
"14106","Nord3","Client68","Davide Marino","230","2021-02-19","","","2","SalesLuca","27","32","2024-01-01"
"14107","Nord2","Client61","Marco Marino","325","2021-12-09","2022-05-08","2022-05-08","2","SalesGiulia","20","24","2024-01-01"
"14108","Sud3","Client45","Matteo Esposito","226","2021-05-07","","","40","SalesMario","27","30","2024-01-01"
"14109","Nord3","Client60","Elena Esposito","226","2020-06-01","2020-12-25","2020-12-25","26","SalesLuca","25","27","2024-01-01"
"14110","Nord1","Client8","Paolo Esposito","253","2023-10-24","2024-04-07","2024-04-07","2","SalesAnna","15","22","2024-01-01"
"14111","Nord2","Client41","Matteo Rossi","242","2021-09-24","2021-11-24","2021-11-24","2","SalesGiulia","27","31","2024-01-01"
"14112","Sud2","Client39","Sara Bianchi","288","2021-10-28","2022-02-11","2021-11-30","10","SalesMarco","20","24","2024-01-01"
"14113","Sud1","Client61","Anna Rossi","496","2021-02-16","2021-06-21","2021-06-21","40","SalesElena","15","22","2024-01-01"
"14114","Nord3","Client20","Davide Marino","161","2022-01-19","2022-09-10","2022-09-10","34","SalesLuca","17","24","2024-01-01"
"14115","Sud1","Client38","Anna Russo","336","2023-04-24","2023-07-06","2023-07-06","2","SalesLuigi","16","18","2024-01-01"
"14116","Sud2","Client97","Davide Ricci","256","2021-11-16","2022-01-18","2022-01-18","34","SalesGiulia","24","33","2024-01-01"
"14117","Nord3","Client43","Marco Colombo","411","2021-12-19","2022-12-14","2022-12-14","2","SalesMario","29","31","2024-01-01"
"14118","Nord3","Client26","Giulia Esposito","480","2023-07-05","2023-11-24","2023-11-24","26","SalesMario","15","20","2024-01-01"
"14119","Sud3","Client9","Giulia Verdi","103","2022-01-18","2023-01-17","2023-01-17","40","SalesMario","17","22","2024-01-01"
"14120","Nord2","Client15","Giulia Verdi","108","2022-02-06","2022-09-10","2022-09-10","15","SalesGiulia","15","22","2024-01-01"
"14121","Nord3","Client7","Marco Marino","332","2020-04-26","2020-06-08","2020-06-08","10","SalesMario","17","16","2024-01-01"
"14122","Sud1","Client42","Francesca Rossi","448","2020-10-07","2021-03-16","2021-03-16","26","SalesElena","29","34","2024-01-01"
"14123","Sud1","Client34","Francesca Ricci","190","2022-03-08","2022-12-17","2022-12-17","1","SalesElena","15","20","2024-01-01"
"14124","Nord3","Client80","Sara Ricci","142","2021-04-16","2021-07-29","2021-07-29","34","SalesLuca","26","28","2024-01-01"
"14125","Nord1","Client52","Paolo Ferrari","270","2022-05-03","2022-10-16","2022-10-16","15","SalesPaolo","22","28","2024-01-01"
"14126","Nord1","Client7","Marco Ferrari","245","2021-11-23","2022-02-17","2022-02-17","40","SalesAnna","21","28","2024-01-01"
"14127","Sud1","Client37","Anna Ricci","291","2020-06-28","2021-03-09","2021-03-09","1","SalesLuigi","23","25","2024-01-01"
"14128","Nord3","Client75","Anna Bianchi","340","2023-08-03","2024-05-14","2024-05-14","26","SalesLuca","23","32","2024-01-01"
"14129","Nord2","Client98","Elena Rossi","309","2022-07-27","2023-06-11","2023-06-11","15","SalesGiulia","23","31","2024-01-01"
"14130","Sud1","Client72","Paolo Russo","433","2021-05-31","2022-04-08","2021-06-07","26","SalesElena","15","21","2024-01-01"
"14131","Nord2","Client34","Matteo Ferrari","486","2021-12-29","2022-09-17","2022-08-13","10","SalesGiulia","26","29","2024-01-01"
"14132","Sud2","Client26","Paolo Esposito","423","2020-10-30","2021-01-15","2020-11-17","26","SalesGiulia","22","23","2024-01-01"
"14133","Sud1","Client90","Luca Bianchi","337","2023-09-16","2024-07-28","2024-07-28","2","SalesElena","22","24","2024-01-01"
"14134","Nord1","BigClientA","Marco Russo","459","2021-07-26","2021-09-29","2021-09-29","10","SalesPaolo","16","24","2024-01-01"
"14135","Sud2","Client80","Paolo Rossi","122","2023-11-26","2024-08-15","2024-08-15","1","SalesGiulia","29","36","2024-01-01"
"14136","Nord3","Client72","Sara Russo","141","2023-12-19","2024-11-25","2024-11-25","40","SalesLuca","20","24","2024-01-01"
"14137","Nord1","Client61","Marco Bianchi","424","2022-03-03","2022-09-22","2022-09-22","26","SalesAnna","24","27","2024-01-01"
"14138","Sud2","Client68","Anna Ferrari","240","2021-11-15","2022-01-06","2022-01-06","2","SalesGiulia","20","26","2024-01-01"
"14139","Nord3","Client71","Elena Bianchi","149","2021-02-05","2021-11-13","2021-11-13","10","SalesMario","26","32","2024-01-01"
"14140","Sud2","Client19","Francesca Colombo","498","2022-05-07","2023-04-13","2023-04-13","15","SalesMarco","16","20","2024-01-01"
"14141","Sud2","Client34","Sara Colombo","327","2023-08-12","2024-01-22","2024-01-22","40","SalesGiulia","29","32","2024-01-01"
"14142","Nord1","BigClientB","Francesca Colombo","391","2020-10-26","","","2","SalesPaolo","18","20","2024-01-01"
"14143","Sud2","Client75","Sara Ricci","345","2020-01-28","2020-06-25","2020-06-25","10","SalesGiulia","22","25","2024-01-01"
"14144","Sud3","Client36","Sara Ferrari","288","2023-05-23","","","1","SalesElena","16","23","2024-01-01"
"14145","Sud2","Client20","Davide Colombo","205","2023-09-02","2023-11-14","2023-11-06","34","SalesMarco","20","24","2024-01-01"
"14146","Sud1","Client47","Paolo Romano","411","2021-06-25","2022-05-18","2022-05-18","1","SalesElena","28","33","2024-01-01"
"14147","Sud3","Client12","Francesca Esposito","407","2021-07-18","","","26","SalesElena","28","37","2024-01-01"
"14148","Sud3","Client9","Elena Verdi","494","2020-05-06","2020-10-27","2020-10-27","40","SalesMario","25","28","2024-01-01"
"14149","Sud2","Client93","Giulia Esposito","441","2022-08-12","2022-12-13","2022-12-13","10","SalesMarco","24","21","2024-01-01"
"14150","Nord3","Client81","Marco Verdi","314","2022-06-04","2022-11-15","2022-11-15","15","SalesLuca","18","20","2024-01-01"
"14151","Sud1","Client64","Elena Rossi","114","2020-01-22","","","2","SalesLuigi","15","20","2024-01-01"
"14152","Nord1","BigClientA","Luca Esposito","492","2021-08-30","2022-02-02","2022-02-02","34","SalesAnna","22","29","2024-01-01"
"14153","Sud1","Client26","Elena Romano","472","2021-05-05","2022-01-08","2022-01-08","2","SalesElena","19","23","2024-01-01"
"14154","Sud2","Client67","Anna Verdi","255","2021-08-08","2022-05-06","2022-02-16","1","SalesGiulia","20","29","2024-01-01"
"14155","Sud1","Client89","Davide Verdi","432","2022-04-23","2022-07-11","2022-05-22","10","SalesLuigi","25","23","2024-01-01"
"14156","Sud3","Client68","Elena Ricci","249","2023-09-20","","","1","SalesElena","23","31","2024-01-01"
"14157","Nord1","Client49","Anna Verdi","166","2022-06-27","2023-01-28","2022-09-23","1","SalesAnna","25","23","2024-01-01"
"14158","Nord1","Client82","Matteo Russo","199","2021-04-02","2021-08-03","2021-08-03","1","SalesAnna","21","28","2024-01-01"
"14159","Sud3","Client86","Davide Rossi","373","2023-06-03","2024-03-01","2024-03-01","34","SalesMario","28","35","2024-01-01"
"14160","Sud2","Client72","Sara Rossi","173","2023-01-19","2023-12-09","2023-03-05","40","SalesGiulia","28","25","2024-01-01"
"14161","Sud1","Client38","Elena Esposito","430","2021-08-29","2022-07-03","2022-07-03","15","SalesLuigi","22","25","2024-01-01"
"14162","Sud2","Client6","Paolo Verdi","405","2022-02-19","2022-10-20","2022-10-20","2","SalesMarco","22","30","2024-01-01"
"14163","Nord2","Client60","Luca Ferrari","237","2022-07-16","","","15","SalesMarco","19","21","2024-01-01"
"14164","Sud1","Client88","Marco Ricci","258","2021-02-18","2021-03-26","2021-03-13","40","SalesLuigi","24","27","2024-01-01"
"14165","Sud3","Client67","Luca Bianchi","376","2022-11-15","","","1","SalesElena","26","27","2024-01-01"
"14166","Sud3","Client56","Anna Ferrari","155","2020-04-09","2020-08-14","2020-08-14","40","SalesMario","15","17","2024-01-01"
"14167","Nord3","Client29","Francesca Colombo","206","2020-09-02","2021-03-26","2021-03-26","1","SalesLuca","22","29","2024-01-01"
"14168","Sud1","Client62","Davide Ricci","281","2023-08-25","2024-02-25","2024-02-25","40","SalesLuigi","17","19","2024-01-01"
"14169","Nord2","Client57","Francesca Marino","195","2020-02-11","2020-09-09","2020-09-09","40","SalesMarco","20","22","2024-01-01"
"14170","Nord1","Client63","Paolo Bianchi","465","2021-05-09","2021-08-20","2021-08-20","26","SalesAnna","20","28","2024-01-01"
"14171","Nord3","Client93","Sara Bianchi","307","2020-10-22","2021-10-13","2021-10-13","34","SalesLuca","16","18","2024-01-01"
"14172","Sud3","Client23","Sara Verdi","437","2020-07-23","","","40","SalesElena","29","27","2024-01-01"
"14173","Nord2","Client48","Matteo Esposito","109","2022-04-25","2022-09-20","2022-05-16","40","SalesMarco","22","26","2024-01-01"
"14174","Sud3","Client92","Paolo Esposito","479","2020-07-23","2021-04-14","2021-04-14","26","SalesMario","25","34","2024-01-01"
"14175","Sud1","Client62","Francesca Romano","251","2020-08-29","2021-07-09","2021-07-09","34","SalesElena","23","29","2024-01-01"
"14176","Sud1","Client49","Anna Verdi","453","2023-05-30","2024-02-13","2024-02-13","26","SalesLuigi","15","23","2024-01-01"
"14177","Nord3","Client30","Giulia Ferrari","344","2022-08-26","2023-05-18","2023-05-18","2","SalesMario","28","35","2024-01-01"
"14178","Sud3","Client6","Anna Marino","146","2020-11-03","2021-04-10","2021-04-10","10","SalesElena","23","21","2024-01-01"
"14179","Nord1","Client54","Marco Ferrari","498","2023-08-11","","","1","SalesPaolo","29","32","2024-01-01"
"14180","Nord1","BigClientB","Elena Colombo","277","2022-10-04","2023-03-10","2023-03-10","1","SalesPaolo","26","33","2024-01-01"
"14181","Nord3","Client30","Sara Esposito","238","2021-04-14","","","1","SalesMario","15","17","2024-01-01"
"14182","Sud3","Client27","Sara Ricci","394","2022-01-05","2022-06-11","2022-06-11","26","SalesMario","15","20","2024-01-01"
"14183","Sud2","Client64","Davide Ferrari","240","2021-10-28","2022-09-07","2022-09-07","10","SalesGiulia","25","32","2024-01-01"
"14184","Nord1","BigClientB","Anna Russo","468","2023-11-16","2024-04-26","2024-04-26","2","SalesPaolo","20","17","2024-01-01"
"14185","Sud1","Client58","Sara Colombo","389","2021-06-29","2021-08-18","2021-08-18","26","SalesElena","25","28","2024-01-01"
"14186","Nord2","Client17","Davide Ferrari","267","2023-11-29","2024-08-06","2024-08-06","2","SalesMarco","23","32","2024-01-01"
"14187","Sud3","Client67","Giulia Esposito","336","2022-03-24","2022-09-05","2022-09-05","15","SalesElena","21","30","2024-01-01"
"14188","Sud2","Client3","Anna Marino","114","2021-04-21","2021-10-05","2021-10-05","15","SalesMarco","19","18","2024-01-01"
"14189","Sud1","Client87","Francesca Ferrari","456","2022-03-13","2023-01-22","2023-01-22","2","SalesElena","23","30","2024-01-01"
"14190","Nord1","Client78","Luca Ferrari","350","2021-12-30","2022-03-03","2022-03-03","15","SalesPaolo","29","37","2024-01-01"
"14191","Nord2","Client45","Francesca Romano","167","2023-05-12","2024-03-03","2024-03-03","40","SalesMarco","19","24","2024-01-01"
"14192","Nord2","Client16","Matteo Ricci","404","2021-09-10","2022-06-26","2022-06-26","26","SalesMarco","18","24","2024-01-01"
"14193","Nord3","Client92","Elena Rossi","381","2022-02-07","2022-10-04","2022-10-04","40","SalesMario","22","24","2024-01-01"
"14194","Sud1","Client51","Paolo Colombo","445","2023-12-05","2024-01-18","2023-12-09","2","SalesElena","18","27","2024-01-01"
"14195","Nord3","Client32","Francesca Bianchi","225","2022-12-07","2023-07-21","2023-07-21","1","SalesLuca","16","22","2024-01-01"
"14196","Nord1","BigClientB","Sara Ferrari","350","2021-04-17","2021-07-25","2021-07-03","26","SalesPaolo","27","29","2024-01-01"
"14197","Nord3","Client66","Francesca Colombo","157","2023-05-25","2023-07-15","2023-07-15","40","SalesLuca","19","26","2024-01-01"
"14198","Sud1","Client65","Francesca Marino","434","2021-04-15","2021-12-10","2021-12-10","1","SalesLuigi","29","35","2024-01-01"
"14199","Nord1","Client9","Francesca Bianchi","419","2021-03-03","2021-04-15","2021-04-15","15","SalesAnna","19","15","2024-01-01"
"14200","Nord3","Client83","Elena Ricci","406","2020-11-02","2020-12-18","2020-11-19","2","SalesMario","20","26","2024-01-01"
"14201","Nord2","Client19","Marco Rossi","398","2020-06-13","2020-07-26","2020-07-26","1","SalesMarco","17","21","2024-01-01"
"14202","Nord2","Client77","Giulia Ferrari","440","2023-06-12","2023-11-26","2023-11-26","2","SalesGiulia","24","30","2024-01-01"
"14203","Nord2","Client10","Marco Ferrari","322","2023-10-09","","","2","SalesGiulia","22","31","2024-01-01"
"14204","Sud3","Client48","Marco Esposito","394","2023-05-15","2023-08-05","2023-05-18","1","SalesMario","24","26","2024-01-01"
"14205","Sud3","Client3","Marco Esposito","331","2023-03-05","2023-11-25","2023-11-25","34","SalesMario","17","26","2024-01-01"
"14206","Nord2","Client22","Davide Ferrari","465","2020-04-03","2020-09-08","2020-09-08","1","SalesMarco","25","29","2024-01-01"
"14207","Sud3","Client61","Giulia Bianchi","139","2022-01-28","2022-11-04","2022-11-04","34","SalesMario","27","33","2024-01-01"
"14208","Nord1","BigClientB","Sara Romano","184","2021-11-24","2022-08-18","2022-08-18","40","SalesPaolo","26","34","2024-01-01"
"14209","Sud1","Client55","Matteo Esposito","259","2020-06-18","2021-02-25","2021-02-25","2","SalesElena","27","28","2024-01-01"
"14210","Nord3","Client47","Elena Verdi","387","2020-05-09","2020-09-29","2020-09-29","26","SalesLuca","22","28","2024-01-01"
"14211","Nord3","Client55","Matteo Romano","359","2020-09-03","2021-02-04","2021-02-04","40","SalesMario","24","25","2024-01-01"
"14212","Sud2","Client69","Elena Esposito","417","2022-09-25","2022-12-29","2022-10-24","40","SalesMarco","25","29","2024-01-01"
"14213","Sud2","Client41","Francesca Esposito","174","2021-04-11","2021-08-06","2021-08-06","1","SalesGiulia","26","29","2024-01-01"
"14214","Sud3","Client58","Sara Rossi","392","2023-07-28","2024-03-01","2024-03-01","40","SalesMario","17","19","2024-01-01"
"14215","Nord2","Client61","Sara Russo","477","2022-08-04","2022-11-27","2022-11-27","2","SalesGiulia","15","23","2024-01-01"
